ds,yhat,yhat_lower,yhat_upper,port,metric,metric_label,is_forecast,observed_latest_ds,ym
2024-12-01T00:00:00Z,74057.14681912496,69407.3286840559,78890.55203255825,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202412
2025-01-01T00:00:00Z,64793.02415143402,60405.59994713841,69547.22770274266,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202501
2025-02-01T00:00:00Z,56395.9948807755,51691.82330982902,61110.6581346637,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202502
2025-03-01T00:00:00Z,70979.8763547491,66090.0715107474,75706.50611264992,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202503
2025-04-01T00:00:00Z,67444.89399247356,62859.79463685787,72008.07766371976,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202504
2025-05-01T00:00:00Z,71451.76878670385,66698.07648410296,76178.6404339194,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202505
2025-06-01T00:00:00Z,68517.9992443017,63249.87366518311,73043.40499522696,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202506
2025-07-01T00:00:00Z,67179.24360751866,62869.504498023336,72244.3491134231,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202507
2025-08-01T00:00:00Z,67767.33429610061,62899.7460970175,72551.83180399105,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202508
2025-09-01T00:00:00Z,63313.89408669145,58922.07356996558,68238.102939684,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202509
2025-10-01T00:00:00Z,62559.86485341222,57732.06892313193,67371.00098472918,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202510
2025-11-01T00:00:00Z,68591.11321949917,63907.65981313044,73263.4391576398,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202511
2025-12-01T00:00:00Z,72445.27106124033,67571.80132172449,77005.62076973222,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202512
2026-01-01T00:00:00Z,65538.85884535748,61005.471916908085,70922.33408689967,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202601
2026-02-01T00:00:00Z,56488.87175057138,51390.95984024695,61281.59263378308,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202602
2026-03-01T00:00:00Z,70743.30005872059,66094.44503826305,75465.11842526113,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202603
2026-04-01T00:00:00Z,69157.45082036273,64373.45792594847,73871.0645417876,臺北港,full_container_count,實櫃個數,FALSE,2026-04-01,202604
2026-05-01T00:00:00Z,71793.13370830187,67063.60418934908,76513.93707319388,臺北港,full_container_count,實櫃個數,TRUE,2026-04-01,202605
2026-06-01T00:00:00Z,66628.340868876,62122.91213373489,71546.71618705255,臺北港,full_container_count,實櫃個數,TRUE,2026-04-01,202606
2026-07-01T00:00:00Z,68698.18607511756,63712.652337036605,73394.27033200725,臺北港,full_container_count,實櫃個數,TRUE,2026-04-01,202607
2026-08-01T00:00:00Z,66512.27574975215,61625.05948841498,71650.9448637105,臺北港,full_container_count,實櫃個數,TRUE,2026-04-01,202608
2026-09-01T00:00:00Z,63765.794025955285,59112.55978303024,68330.80727157884,臺北港,full_container_count,實櫃個數,TRUE,2026-04-01,202609
2026-10-01T00:00:00Z,64816.03848130593,59945.39173303469,69797.69514168386,臺北港,full_container_count,實櫃個數,TRUE,2026-04-01,202610
2026-11-01T00:00:00Z,68403.04133386572,63299.2563801144,73297.09047719627,臺北港,full_container_count,實櫃個數,TRUE,2026-04-01,202611
2026-12-01T00:00:00Z,70835.04968605014,66321.73379476716,75503.24782737532,臺北港,full_container_count,實櫃個數,TRUE,2026-04-01,202612
2021-01-01T00:00:00Z,107575.25374980371,102508.12824751953,112582.3686330507,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202101
2021-02-01T00:00:00Z,95831.59331088104,90567.23532886415,100635.22095610133,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202102
2021-03-01T00:00:00Z,112163.27083599361,107419.28045809202,117194.34534158,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202103
2021-04-01T00:00:00Z,108125.93474533898,102941.5571228489,113263.88487858586,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202104
2021-05-01T00:00:00Z,111159.20546693266,106021.70184878199,115961.42146647649,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202105
2021-06-01T00:00:00Z,106847.76900146506,101247.63560613465,112118.08870304664,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202106
2021-07-01T00:00:00Z,104251.1031551653,99591.41735240162,109342.26623567213,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202107
2021-08-01T00:00:00Z,102573.95071269381,97588.8507955575,107667.10691099451,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202108
2021-09-01T00:00:00Z,97648.4400019079,92629.45406718408,102583.43711998299,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202109
2021-10-01T00:00:00Z,95992.98686396854,91148.52257516352,101045.42585164397,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202110
2021-11-01T00:00:00Z,102828.3594528184,98070.61396835474,107727.5769835798,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202111
2021-12-01T00:00:00Z,105029.92226484971,99747.6173145968,110432.23113539327,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202112
2022-01-01T00:00:00Z,97736.84279911303,92517.28044603312,102576.61173932429,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202201
2022-02-01T00:00:00Z,85390.81597868455,80099.19982423079,90291.10781512773,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202202
2022-03-01T00:00:00Z,101426.00716045592,96454.64738343009,106799.89224392116,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202203
2022-04-01T00:00:00Z,98619.26512352575,93314.19450198828,103692.57061923653,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202204
2022-05-01T00:00:00Z,100817.69217359117,95266.78019924206,105969.0934145413,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202205
2022-06-01T00:00:00Z,93521.6441844835,88290.99457866797,98610.59801632942,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202206
2022-07-01T00:00:00Z,95494.65847954656,90576.6134856992,100432.04354122683,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202207
2022-08-01T00:00:00Z,90967.80450785113,85733.77298826534,96008.5110678608,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202208
2022-09-01T00:00:00Z,86895.70477863432,81717.90652146013,92031.74820589524,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202209
2022-10-01T00:00:00Z,87781.92742589308,82521.42055107674,92716.26877652472,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202210
2022-11-01T00:00:00Z,91710.96877509257,86695.07627906078,96849.88988934347,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202211
2022-12-01T00:00:00Z,92093.73245739163,87531.31995887411,96930.18463183577,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202212
2023-01-01T00:00:00Z,87937.37771261396,82745.35162779836,93152.83295536108,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202301
2023-02-01T00:00:00Z,74963.03135893373,69740.65213782708,80148.14840147315,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202302
2023-03-01T00:00:00Z,90696.5457258347,85332.47778418633,95504.57071187282,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202303
2023-04-01T00:00:00Z,89108.04580094371,83917.61857099744,94445.26364189149,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202304
2023-05-01T00:00:00Z,90427.98476045788,85539.77578151276,95513.33119043315,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202305
2023-06-01T00:00:00Z,80210.83800264946,74832.79276157125,85146.4596711516,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202306
2023-07-01T00:00:00Z,86765.2274499985,81332.1393601255,91819.56906773336,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202307
2023-08-01T00:00:00Z,79360.73996380708,74236.11959961237,84442.53169654992,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202308
2023-09-01T00:00:00Z,76185.7422430242,71027.57026182069,81323.17935145227,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202309
2023-10-01T00:00:00Z,79557.31240354743,74778.66980232565,84482.25206514972,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202310
2023-11-01T00:00:00Z,80531.12196574824,75349.94804476209,85906.31915120922,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202311
2023-12-01T00:00:00Z,79172.17489900049,74257.31218587837,84476.04068809822,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202312
2024-01-01T00:00:00Z,78179.98707155803,72954.6313075918,83010.26543281788,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202401
2024-02-01T00:00:00Z,64912.1269267534,59802.77559686836,70116.95180989843,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202402
2024-03-01T00:00:00Z,81126.97360580962,75984.20009133792,86166.31144189945,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202403
2024-04-01T00:00:00Z,76210.8745689463,71211.43536934894,81427.6438730863,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202404
2024-05-01T00:00:00Z,80385.2897065309,75446.38191296048,85295.63255518871,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202405
2024-06-01T00:00:00Z,80186.18482220583,74549.7760078834,85131.23916160098,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202406
2024-07-01T00:00:00Z,74067.72838464001,68984.1697681108,79209.78178723995,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202407
2024-08-01T00:00:00Z,76279.48934194453,70865.18434656496,81241.58569395877,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202408
2024-09-01T00:00:00Z,71614.19275839577,66374.69843864848,77063.27753944814,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202409
2024-10-01T00:00:00Z,68397.28681975768,63332.92074501963,73790.93760084885,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202410
2024-11-01T00:00:00Z,79155.55793593553,74163.34769865389,84327.34367513546,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202411
2024-12-01T00:00:00Z,84284.15798792719,79413.50629119786,89232.14828488868,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202412
2025-01-01T00:00:00Z,74952.53366999309,69988.88834555904,80170.57029011393,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202501
2025-02-01T00:00:00Z,64277.4630314036,59285.043371134394,69592.09772363129,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202502
2025-03-01T00:00:00Z,81574.31844069212,76521.79351325045,86445.79436950876,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202503
2025-04-01T00:00:00Z,78605.57271260204,73459.3279195478,83677.39302903383,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202504
2025-05-01T00:00:00Z,82672.96313985724,77694.96202646378,87524.27724511767,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202505
2025-06-01T00:00:00Z,79430.11703531633,74229.47067587884,84166.71677194959,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202506
2025-07-01T00:00:00Z,77867.57089314231,72698.65402621617,83126.29788713701,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202507
2025-08-01T00:00:00Z,77259.00880809249,72034.51781332497,82423.12032395814,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202508
2025-09-01T00:00:00Z,73402.0884547255,68377.52960790924,78696.59968488305,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202509
2025-10-01T00:00:00Z,72780.7550110416,67689.19161146392,77826.2905241954,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202510
2025-11-01T00:00:00Z,80684.71795059231,75410.62920653979,85580.92758479933,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202511
2025-12-01T00:00:00Z,83920.40045959475,78882.1849275477,88982.68371686847,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202512
2026-01-01T00:00:00Z,77695.91134735527,72367.75709765537,82599.13666857625,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202601
2026-02-01T00:00:00Z,66418.4748744745,61210.16856375729,71552.13145714007,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202602
2026-03-01T00:00:00Z,83418.84443465414,78067.48116503896,88716.07473213648,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202603
2026-04-01T00:00:00Z,81680.691067012,76655.55973551888,86087.74833887772,臺北港,total_container_count,空實櫃總個數,FALSE,2026-04-01,202604
2026-05-01T00:00:00Z,84913.23618407227,79437.19853340466,90374.01543909784,臺北港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202605
2026-06-01T00:00:00Z,78685.77550009351,73336.79685596855,83576.8718696732,臺北港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202606
2026-07-01T00:00:00Z,81692.9065420385,76565.1375691609,86880.66109265275,臺北港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202607
2026-08-01T00:00:00Z,78234.37958166262,72940.140370882,83360.19123719669,臺北港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202608
2026-09-01T00:00:00Z,75230.6068637644,70109.90084233366,80559.7017421757,臺北港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202609
2026-10-01T00:00:00Z,77150.69436299964,71811.27013246312,82420.97118835694,臺北港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202610
2026-11-01T00:00:00Z,82148.0627259239,76647.58093408868,87551.72298593982,臺北港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202611
2026-12-01T00:00:00Z,83564.68584262118,78518.78518248428,88465.25540784397,臺北港,total_container_count,空實櫃總個數,TRUE,2026-04-01,202612
2021-01-01T00:00:00Z,70622.18861731947,64711.74911875919,76417.69215361176,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202101
2021-02-01T00:00:00Z,67165.30926452379,61262.190504040045,73262.42770120161,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202102
2021-03-01T00:00:00Z,71172.64709255604,65034.1725829258,76531.9232774848,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202103
2021-04-01T00:00:00Z,66266.67308736664,59995.79395716806,72046.5912882476,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202104
2021-05-01T00:00:00Z,69042.31202937418,63447.85664843883,75105.76819729483,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202105
2021-06-01T00:00:00Z,71658.25472038345,65563.48329253946,77497.45138660252,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202106
2021-07-01T00:00:00Z,65022.18500266366,59057.09503746865,71180.12940830413,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202107
2021-08-01T00:00:00Z,70920.88647091166,65201.6414750735,77066.32207751567,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202108
2021-09-01T00:00:00Z,66361.4935784707,60088.81718053702,72157.89083147273,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202109
2021-10-01T00:00:00Z,62800.3058341141,56614.71853397877,69412.21899152728,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202110
2021-11-01T00:00:00Z,67692.34698484193,61896.35854242264,73333.58377645804,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202111
2021-12-01T00:00:00Z,67431.05483430564,61453.01429283622,72992.94992629567,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202112
2022-01-01T00:00:00Z,69187.91791259665,63237.20799136881,75043.32127560201,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202201
2022-02-01T00:00:00Z,62807.81082225377,56991.72637693149,68700.90157895593,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202202
2022-03-01T00:00:00Z,72620.2940268941,66743.19568858042,78618.18929420123,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202203
2022-04-01T00:00:00Z,66535.87646583734,60414.60072908413,72144.33763615368,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202204
2022-05-01T00:00:00Z,68956.05156033336,62855.26282013105,74883.11264118191,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202205
2022-06-01T00:00:00Z,66924.25572679618,61285.62328760333,73031.62021851461,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202206
2022-07-01T00:00:00Z,63468.92969627525,57337.406719002975,69562.05077424255,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202207
2022-08-01T00:00:00Z,69247.63210516617,63129.10202181018,74817.85026042972,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202208
2022-09-01T00:00:00Z,65848.46066554506,59996.00387976633,71535.83737751194,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202209
2022-10-01T00:00:00Z,63843.64168512057,57542.16426201134,69263.80295076317,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202210
2022-11-01T00:00:00Z,66286.82271095528,60162.06475378949,72121.46072515959,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202211
2022-12-01T00:00:00Z,65004.807527848454,58624.42798232782,71304.37672316225,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202212
2023-01-01T00:00:00Z,67734.68849940253,61417.99919305399,73600.16633773352,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202301
2023-02-01T00:00:00Z,58498.39490891565,53000.94858006098,64287.47003901371,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202302
2023-03-01T00:00:00Z,74124.12203654565,68269.8114979335,79734.50788361866,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202303
2023-04-01T00:00:00Z,66782.78489893003,60819.77694153472,72501.13011782218,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202304
2023-05-01T00:00:00Z,68785.9765558447,62263.37097521342,74909.34193464575,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202305
2023-06-01T00:00:00Z,62538.61730338018,56667.16550339464,68851.14585248787,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202306
2023-07-01T00:00:00Z,62718.10265376259,57263.37420994847,68718.7872730285,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202307
2023-08-01T00:00:00Z,68754.28742632072,62959.049777004264,74457.75600726806,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202308
2023-09-01T00:00:00Z,66900.39702566757,60757.842737702566,73039.54793058126,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202309
2023-10-01T00:00:00Z,66755.44454400992,60989.31541930613,72665.78943841306,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202310
2023-11-01T00:00:00Z,67090.79325537189,61130.55102140476,72880.65306696072,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202311
2023-12-01T00:00:00Z,65196.50814312933,59468.94426552384,71039.57658162835,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202312
2024-01-01T00:00:00Z,69287.57880300963,63566.695505223935,75457.2221739405,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202401
2024-02-01T00:00:00Z,57644.336323401345,52070.379475395595,63434.732575559596,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202402
2024-03-01T00:00:00Z,68459.4392441387,62906.55989451075,74419.95670772655,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202403
2024-04-01T00:00:00Z,65034.30308250911,59326.08231871605,70685.59973828956,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202404
2024-05-01T00:00:00Z,68470.59357244745,62666.89503595737,74330.26591929764,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202405
2024-06-01T00:00:00Z,76163.28432819959,70022.81262996461,81866.92304313686,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202406
2024-07-01T00:00:00Z,66804.59865456264,60990.22545832474,72905.9586171228,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202407
2024-08-01T00:00:00Z,73202.47251055522,67388.15416573182,78856.50985560511,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202408
2024-09-01T00:00:00Z,67870.33239927872,61819.9211405609,73577.72191965835,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202409
2024-10-01T00:00:00Z,63057.90790784291,57383.573643858675,69020.76260546644,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202410
2024-11-01T00:00:00Z,70737.16936087215,65239.478384413305,76873.11339565193,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202411
2024-12-01T00:00:00Z,71903.23102401296,66230.2376108102,77961.4413940067,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202412
2025-01-01T00:00:00Z,73075.43755936567,67313.70607220418,78521.27352516519,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202501
2025-02-01T00:00:00Z,70001.16742202244,64020.167972691146,76228.78391246285,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202502
2025-03-01T00:00:00Z,74354.08776725283,68501.60297521105,79836.65837460953,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202503
2025-04-01T00:00:00Z,69830.72297805011,63936.955422536004,76045.6417070926,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202504
2025-05-01T00:00:00Z,72976.62890321395,67346.17283390864,78995.0024648116,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202505
2025-06-01T00:00:00Z,75975.18080826072,70006.89860083179,81858.4375195207,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202506
2025-07-01T00:00:00Z,69709.37807188602,63771.88464186127,75841.22491155736,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202507
2025-08-01T00:00:00Z,75990.68875536215,70122.60653737106,81551.84594319189,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202508
2025-09-01T00:00:00Z,71813.90507813121,66065.78255606064,77570.37546250263,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202509
2025-10-01T00:00:00Z,68622.98431512824,62472.48221044555,74666.12451707044,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202510
2025-11-01T00:00:00Z,73897.63467987908,68738.18891257631,79622.99106064219,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202511
2025-12-01T00:00:00Z,74006.60950856343,68181.4549249915,79984.94570512016,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202512
2026-01-01T00:00:00Z,76146.08179869823,70178.72241158684,81533.90343530463,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202601
2026-02-01T00:00:00Z,70148.58392039628,64434.14113173652,76109.88863872431,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202602
2026-03-01T00:00:00Z,80306.64963913466,74634.78963581864,86572.30953381529,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202603
2026-04-01T00:00:00Z,74604.83330442548,68418.49792695584,80364.54440480976,高雄港,empty_container_count,空櫃個數,FALSE,2026-04-01,202604
2026-05-01T00:00:00Z,77395.26765016044,71760.9118917612,83247.3285461247,高雄港,empty_container_count,空櫃個數,TRUE,2026-04-01,202605
2026-06-01T00:00:00Z,75746.07304084522,70137.78982252105,82067.2060934092,高雄港,empty_container_count,空櫃個數,TRUE,2026-04-01,202606
2026-07-01T00:00:00Z,72661.00625954213,66331.44713087032,78380.94498388919,高雄港,empty_container_count,空櫃個數,TRUE,2026-04-01,202607
2026-08-01T00:00:00Z,78822.30449074056,73322.37932590618,84276.06763735245,高雄港,empty_container_count,空櫃個數,TRUE,2026-04-01,202608
2026-09-01T00:00:00Z,75805.7288734263,70192.6773935541,81652.08037424959,高雄港,empty_container_count,空櫃個數,TRUE,2026-04-01,202609
2026-10-01T00:00:00Z,74171.16369305845,68249.86108908778,80095.32284374461,高雄港,empty_container_count,空櫃個數,TRUE,2026-04-01,202610
2026-11-01T00:00:00Z,76996.94031233217,71036.19479958345,82842.95107347501,高雄港,empty_container_count,空櫃個數,TRUE,2026-04-01,202611
2026-12-01T00:00:00Z,76085.14713110733,70599.9437011727,82117.5659398645,高雄港,empty_container_count,空櫃個數,TRUE,2026-04-01,202612
2021-01-01T00:00:00Z,0.12988873904449713,0.12069636671420494,0.13856863085629162,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202101
2021-02-01T00:00:00Z,0.14376414132238796,0.13442335035058178,0.15325479187338423,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202102
2021-03-01T00:00:00Z,0.1260932974285849,0.11702888126417711,0.13573718759097633,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202103
2021-04-01T00:00:00Z,0.1259825174733978,0.11746369616801532,0.13561478872268104,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202104
2021-05-01T00:00:00Z,0.1264741449862743,0.11734696719394283,0.13653884435068184,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202105
2021-06-01T00:00:00Z,0.13069462422411843,0.12085893080698214,0.13992300971512941,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202106
2021-07-01T00:00:00Z,0.12495846948967433,0.1155054867545487,0.13461570290314298,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202107
2021-08-01T00:00:00Z,0.12888184236002817,0.1194222696095953,0.13828965029187137,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202108
2021-09-01T00:00:00Z,0.13136837367220297,0.1225207142771247,0.14045647877978926,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202109
2021-10-01T00:00:00Z,0.12655863324121716,0.11729121899157356,0.13644702019227037,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202110
2021-11-01T00:00:00Z,0.13247942229861415,0.12325385604807922,0.14141591382647398,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202111
2021-12-01T00:00:00Z,0.12569378348962815,0.11674410632164993,0.1353829799154113,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202112
2022-01-01T00:00:00Z,0.13518564347729473,0.1258012981228329,0.14439800314663703,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202201
2022-02-01T00:00:00Z,0.13885340291755144,0.12965314667396038,0.14800555055254552,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202202
2022-03-01T00:00:00Z,0.13461282212086928,0.12527506986520068,0.14389472329627623,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202203
2022-04-01T00:00:00Z,0.132468364677367,0.12223751262149686,0.14161642168838326,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202204
2022-05-01T00:00:00Z,0.13119598478492012,0.12211440022612799,0.14033378737577795,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202205
2022-06-01T00:00:00Z,0.12906749338366155,0.11884786680796978,0.13817399175206255,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202206
2022-07-01T00:00:00Z,0.12706401115367555,0.11677557425037784,0.13659371092075173,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202207
2022-08-01T00:00:00Z,0.13453411818053504,0.1256611268025487,0.1436836511511559,高雄港,empty_share_count,空櫃占比,FALSE,2026-04-01,202208
